timestamp,service,metric,value
2026-06-20T07:24:00Z,ai-memory-svc,dynamodb_write_latency_p99_ms,22
2026-06-20T07:24:00Z,ai-memory-svc,dynamodb_write_throttle_wait_ms,0
2026-06-20T07:24:00Z,ai-memory-svc,error_rate_pct,0.1
2026-06-20T07:24:00Z,ai-agent-svc,outbound_call_rate_rps,130
2026-06-20T07:24:00Z,ai-agent-svc,cpu_pct,32
2026-06-20T07:24:00Z,ai-agent-svc,error_rate_pct,0.2
2026-06-20T07:24:00Z,platform-api,error_rate_pct,0.2
2026-06-20T07:24:00Z,notification-svc,error_rate_pct,0.4
2026-06-20T07:29:00Z,ai-memory-svc,dynamodb_write_latency_p99_ms,240
2026-06-20T07:29:00Z,ai-memory-svc,dynamodb_write_throttle_wait_ms,180
2026-06-20T07:29:00Z,ai-memory-svc,error_rate_pct,0.1
2026-06-20T07:29:00Z,ai-agent-svc,outbound_call_rate_rps,134
2026-06-20T07:29:00Z,ai-agent-svc,cpu_pct,33
2026-06-20T07:29:00Z,ai-agent-svc,error_rate_pct,0.2
2026-06-20T07:29:00Z,platform-api,error_rate_pct,0.2
2026-06-20T07:29:00Z,notification-svc,error_rate_pct,0.5
2026-06-20T07:31:00Z,ai-memory-svc,dynamodb_write_latency_p99_ms,520
2026-06-20T07:31:00Z,ai-memory-svc,dynamodb_write_throttle_wait_ms,470
2026-06-20T07:31:00Z,ai-memory-svc,error_rate_pct,0.2
2026-06-20T07:31:00Z,ai-agent-svc,outbound_call_rate_rps,150
2026-06-20T07:31:00Z,ai-agent-svc,cpu_pct,36
2026-06-20T07:31:00Z,ai-agent-svc,error_rate_pct,0.3
2026-06-20T07:31:00Z,platform-api,error_rate_pct,0.2
2026-06-20T07:31:00Z,notification-svc,error_rate_pct,2.1
2026-06-20T07:34:00Z,ai-memory-svc,dynamodb_write_latency_p99_ms,1420
2026-06-20T07:34:00Z,ai-memory-svc,dynamodb_write_throttle_wait_ms,1300
2026-06-20T07:34:00Z,ai-memory-svc,error_rate_pct,0.4
2026-06-20T07:34:00Z,ai-agent-svc,outbound_call_rate_rps,820
2026-06-20T07:34:00Z,ai-agent-svc,cpu_pct,79
2026-06-20T07:34:00Z,ai-agent-svc,error_rate_pct,33.0
2026-06-20T07:34:00Z,platform-api,error_rate_pct,1.0
2026-06-20T07:34:00Z,notification-svc,error_rate_pct,2.3
2026-06-20T07:37:00Z,ai-memory-svc,dynamodb_write_latency_p99_ms,1610
2026-06-20T07:37:00Z,ai-memory-svc,dynamodb_write_throttle_wait_ms,1500
2026-06-20T07:37:00Z,ai-memory-svc,error_rate_pct,0.5
2026-06-20T07:37:00Z,ai-agent-svc,outbound_call_rate_rps,1180
2026-06-20T07:37:00Z,ai-agent-svc,cpu_pct,88
2026-06-20T07:37:00Z,ai-agent-svc,error_rate_pct,49.0
2026-06-20T07:37:00Z,platform-api,error_rate_pct,28.0
2026-06-20T07:37:00Z,notification-svc,error_rate_pct,2.2
2026-06-20T07:39:00Z,ai-memory-svc,dynamodb_write_latency_p99_ms,1720
2026-06-20T07:39:00Z,ai-memory-svc,dynamodb_write_throttle_wait_ms,1620
2026-06-20T07:39:00Z,ai-memory-svc,error_rate_pct,0.5
2026-06-20T07:39:00Z,ai-agent-svc,outbound_call_rate_rps,1240
2026-06-20T07:39:00Z,ai-agent-svc,cpu_pct,90
2026-06-20T07:39:00Z,ai-agent-svc,error_rate_pct,52.0
2026-06-20T07:39:00Z,platform-api,error_rate_pct,31.0
2026-06-20T07:39:00Z,notification-svc,error_rate_pct,2.4
